pass name,time,block_duplicate_reload,block_duplicate_spill,num_instructions,reload,spill
,s,,,,,
middle_end/flambda2/simplify/unboxing/unboxers.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,401,8,8
ocaml/otherlibs/dynlink/path.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.020,0,0,3465,350,252
middle_end/flambda2/simplify/simplify_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.037,0,0,1313,247,82
middle_end/flambda2/simplify/unboxing/unboxing_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,788,32,31
middle_end/flambda2/simplify/expr_builder.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.031,0,0,4051,422,287
middle_end/flambda2/simplify/simplify_extcall.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1571,139,74
middle_end/flambda2/simplify/simplify_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,698,55,37
middle_end/flambda2/simplify/simplify_set_of_closures_context.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1315,107,78
middle_end/flambda2/simplify/unboxing/is_unboxing_beneficial.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,356,27,27
middle_end/flambda2/simplify/simplify_let_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.013,0,0,1510,156,103
ocaml/otherlibs/dynlink/shape.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.021,0,0,3844,302,236
middle_end/flambda2/simplify/unboxing/unbox_continuation_params.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,671,69,49
ocaml/otherlibs/dynlink/warnings.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.088,0,0,6945,524,293
middle_end/flambda2/simplify/unboxing/build_unboxing_denv.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,1743,151,110
middle_end/flambda2/simplify/unboxing/optimistic_unboxing_decision.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,1037,101,66
ocaml/otherlibs/dynlink/location.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.037,0,0,5841,360,270
middle_end/flambda2/simplify/simplify_named.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.010,0,0,1151,131,70
middle_end/flambda2/flambda2.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,1102,86,45
middle_end/flambda2/simplify/simplify_switch_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.045,0,0,4352,477,222
middle_end/flambda2/simplify/simplify_static_const.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,0,0,2577,224,168
middle_end/flambda2/parser/flambda_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.084,15,0,10055,75,73
ocaml/otherlibs/dynlink/attr_helper.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,190,3,3
middle_end/flambda2/parser/print_fexpr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.057,3,0,10206,316,278
driver/optcompile.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,496,31,24
ocaml/otherlibs/stdlib_alpha/stdlib_alpha__.ml-gen/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/debuginfo.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1994,148,132
ocaml/otherlibs/stdlib_upstream_compatible/stdlib_upstream_compatible__.ml-gen/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/zero_alloc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,598,19,17
ocaml/otherlibs/stdlib_stable/stdlib_stable__.ml-gen/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/stdlib_beta/stdlib_beta.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,2,0,0
middle_end/flambda2/simplify/simplify_apply_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.109,9,0,6393,845,509
ocaml/otherlibs/dynlink/jkind_axis.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,661,16,11
middle_end/flambda2/simplify/unboxing/unboxing_epa.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,0,0,2191,210,158
ocaml/ctype.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.705,0,0,44962,5289,3380
middle_end/flambda2/from_lambda/lambda_to_flambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.114,6,0,12637,1173,903
middle_end/flambda2/simplify/simplify_let_cont_expr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.053,0,0,6260,712,478
ocaml/tools/ocamldep.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,10,0,0
ocaml/otherlibs/dynlink/jkind_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,721,19,19
ocaml/otherlibs/dynlink/docstrings.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,0,0,1771,62,61
middle_end/flambda2/simplify/simplify_set_of_closures.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.077,8,0,5176,649,417
ocaml/tools/ocamlmktop.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,353,20,18
middle_end/flambda2/parser/fexpr_to_flambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.129,7,0,8103,743,635
ocaml/otherlibs/stdlib_alpha/capsule.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,193,15,12
ocaml/otherlibs/stdlib_alpha/or_null.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,148,0,0
ocaml/otherlibs/stdlib_upstream_compatible/float_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,529,34,9
middle_end/flambda2/simplify/simplify_unary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.128,13,0,10648,814,450
ocaml/otherlibs/stdlib_upstream_compatible/int32_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,337,0,0
ocaml/otherlibs/stdlib_upstream_compatible/nativeint_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.003,0,0,310,0,0
ocaml/otherlibs/stdlib_upstream_compatible/stdlib_upstream_compatible.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/typemode.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,1110,48,39
ocaml/otherlibs/stdlib_stable/float32.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,506,24,14
ocaml/otherlibs/stdlib_upstream_compatible/int64_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,338,0,0
ocaml/otherlibs/stdlib_alpha/stdlib_alpha.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/stdlib_stable/float32_u.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,941,0,0
ocaml/otherlibs/dynlink/solver.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.070,222,0,6440,785,435
ocaml/otherlibs/dynlink/cmi_format.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,1238,115,76
ocaml/otherlibs/dynlink/ast_iterator.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.037,0,0,4688,623,337
ocaml/otherlibs/stdlib_stable/stdlib_stable.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/dynlink/primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.057,0,0,3186,258,241
ocaml/tools/ocamlmklib.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.044,0,0,3394,286,202
ocaml/otherlibs/dynlink/datarepr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.059,0,0,1351,126,112
middle_end/flambda2/parser/flambda_to_fexpr.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.097,0,0,11789,974,706
ocaml/otherlibs/dynlink/types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.022,0,0,3382,199,162
ocaml/otherlibs/dynlink/jane_syntax_parsing.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.025,0,0,4318,289,218
ocaml/lex/lexgen.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.113,0,0,15705,1583,1236
ocaml/otherlibs/stdlib_alpha/stdlib_alpha.cmxs/regalloc/cfg/cfg_irc,0.001,0,0,172,3,2
ocaml/otherlibs/stdlib_upstream_compatible/stdlib_upstream_compatible.cmxs/regalloc/cfg/cfg_irc,0.001,0,0,175,0,0
flambda_backend_main_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,66,1,1
ocaml/otherlibs/dynlink/misc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.297,4,1,13986,988,832
ocaml/otherlibs/dynlink/meta.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/main_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,32,1,1
tools/flambda_backend_objinfo.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.027,0,0,3315,248,187
ocaml/otherlibs/systhreads4/native/thread.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.007,0,0,487,27,19
ocaml/lex/main_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,785,66,49
ocaml/otherlibs/dynlink/builtin_attributes.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.038,0,0,5409,256,215
ocaml/otherlibs/dynlink/predef.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.177,3,0,3909,450,295
ocaml/otherlibs/dynlink/printast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.056,0,0,7360,1204,910
tools/generate_cached_generic_functions.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,744,44,38
ocaml/otherlibs/stdlib_stable/iarrayLabels.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.072,0,0,6014,449,402
ocaml/otherlibs/dynlink/ast_helper.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.043,0,0,6952,149,148
ocaml/otherlibs/dynlink/shape_reduce.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.017,0,0,1816,131,107
ocaml/otherlibs/dynlink/instruct.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/systhreads4/native/event.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,0,0,1778,118,96
ocaml/otherlibs/dynlink/jane_syntax.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.043,0,0,6632,288,260
ocaml/otherlibs/dynlink/dynlink_platform_intf.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/stdlib_stable/iarray.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.061,0,0,5353,412,374
ocaml/otherlibs/dynlink/dynlink_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,0,0,1519,102,91
tools/merge_archives.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.023,0,0,2815,250,197
ocaml/lex/main_native.exe/regalloc/cfg/cfg_irc,0.031,28,0,3906,166,200
ocaml/otherlibs/dynlink/dynlink_internal_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,780,42,39
ocaml/otherlibs/dynlink/typedtree.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.021,0,0,2233,123,108
ocaml/otherlibs/dynlink/dynlink.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,82,0,0
ocaml/ocamldoc/odoc_latex_style.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
ocaml/otherlibs/stdlib_stable/stdlib_stable.cmxs/regalloc/cfg/cfg_irc,0.006,0,0,728,4,3
ocaml/ocamldoc/odoc_config.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,21,0,0
ocaml/otherlibs/dynlink/dynlink_internal_byte.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1176,86,54
ocaml/ocamldoc/odoc_comments_global.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.001,0,0,139,0,0
ocaml/otherlibs/dynlink/dynlink_common.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.022,98,0,2694,295,158
ocaml/otherlibs/dynlink/btype.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.055,0,0,8135,681,484
ocaml/ocamldoc/odoc_types.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,37,0,0
ocaml/otherlibs/dynlink/persistent_env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.027,0,0,3436,257,193
ocaml/otherlibs/dynlink/subst.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.044,0,0,5600,542,363
ocaml/ocamldoc/odoc_type.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
middle_end/flambda2/from_lambda/closure_conversion.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.775,19,0,25615,3074,2351
ocaml/ocamldoc/odoc_extension.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,5,0,0
native_toplevel/opttopmain.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,1395,42,26
ocaml/otherlibs/dynlink/oprint.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.076,0,0,10579,577,470
ocaml/ocamldoc/odoc_print.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,568,26,21
ocaml/ocamldoc/odoc_env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,1663,152,137
ocaml/ocamldoc/odoc_global.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,54,0,426,87,67
ocaml/ocamldoc/odoc_parameter.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.004,0,0,382,23,21
ocaml/ocamldoc/odoc_exception.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,2,0,0
native_toplevel/opttopstart.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,,0,0,28,1,1
ocaml/ocamldoc/odoc_value.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.002,0,0,311,13,13
native_toplevel/opttopdirs.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1347,85,64
ocaml/ocamldoc/odoc_text_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.011,0,0,2440,15,15
ocaml/otherlibs/dynlink/symtable.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.166,0,0,3024,171,144
ocaml/ocamldoc/odoc_see_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,784,40,40
ocaml/ocamldoc/odoc_class.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,740,24,24
ocaml/ocamldoc/odoc_name.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.034,0,0,3624,310,251
ocaml/ocamldoc/odoc_text.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,0,0,2124,138,109
ocaml/ocamldoc/odoc_ocamlhtml.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.055,0,0,4368,337,315
ocaml/ocamldoc/odoc_dep.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,1016,73,58
ocaml/ocamldoc/odoc_parser.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.016,0,0,2265,62,54
ocaml/ocamldoc/odoc_comments.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.020,0,0,1724,146,117
ocaml/ocamldoc/odoc_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.030,0,0,2963,140,140
ocaml/ocamldoc/odoc_messages.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.184,0,0,10309,768,584
ocaml/ocamldoc/odoc_info.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.008,0,0,686,6,6
ocaml/ocamldoc/odoc_scan.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.015,87,0,1252,171,116
ocaml/ocamldoc/odoc_gen.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.005,0,0,62,2,1
ocaml/ocamldoc/odoc_module.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.057,0,0,2269,89,78
ocaml/otherlibs/dynlink/ast_mapper.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.200,0,0,11106,1155,626
ocaml/ocamldoc/odoc_misc.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.311,0,0,6090,405,367
ocaml/ocamldoc/odoc_dot.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.012,21,0,1322,151,113
ocaml/ocamldoc/odoc_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.006,0,0,819,40,34
ocaml/ocamldoc/odoc_analyse.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.019,0,0,2273,149,121
ocaml/ocamldoc/odoc_test.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.009,0,0,1301,122,75
ocaml/ocamldoc/odoc_merge.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.058,0,0,5878,483,349
middle_end/flambda2/simplify/simplify_binary_primitive.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.488,27,0,35935,2715,1765
ocaml/otherlibs/dynlink/jkind.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.282,0,0,9981,435,362
ocaml/ocamldoc/odoc_str.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.132,0,0,5064,403,366
ocaml/ocamldoc/odoc_to_text.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.141,123,0,5703,563,390
native_toplevel/genprintval_native.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.207,0,0,5108,534,379
native_toplevel/opttoploop.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.060,0,0,4899,368,335
ocaml/ocamldoc/odoc_args.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.014,0,0,2713,76,74
ocaml/ocamldoc/odoc_text_lexer.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.614,0,0,6405,713,225
ocaml/otherlibs/dynlink/lambda.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.055,0,0,7887,579,486
ocaml/otherlibs/dynlink/mode.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.127,0,0,18843,1237,1042
ocaml/ocamldoc/odoc_cross.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.067,0,0,6956,576,434
ocaml/ocamldoc/odoc_latex.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.289,672,5,14101,2256,1254
ocaml/ocamldoc/odoc_texi.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.321,563,1,14441,1893,1084
ocaml/ocamldoc/odoc_sig.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.249,33,0,10748,1306,891
ocaml/ocamldoc/odoc_ast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.173,3,0,9240,1076,853
ocaml/ocamldoc/odoc_man.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.236,397,1,15912,2312,1263
ocaml/ocamldoc/odoc_dag2html.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.225,4,2,19070,1463,1215
ocaml/ocamldoc/odoc_search.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.210,39,1,24051,1969,1270
ocaml/otherlibs/dynlink/env.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.275,0,0,24015,1993,1545
ocaml/typecore.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.919,10,1,60631,6565,3900
ocaml/ocamldoc/odoc_html.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,0.615,1166,1,27545,4468,2152
middle_end/flambda2/from_lambda/lambda_to_flambda_primitives.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.408,0,0,15509,1681,519
ocaml/pprintast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.195,0,0,32480,1511,1370
ocaml/parser.pp.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.670,45,0,85948,6791,5550
ocaml/tools/ocamlmklib.exe/regalloc/cfg/cfg_irc,0.051,65,0,8260,382,480
ocaml/tools/ocamldep.exe/regalloc/cfg/cfg_irc,0.050,65,0,8260,382,480
ocaml/tools/ocamlmktop.exe/regalloc/cfg/cfg_irc,0.051,65,0,8260,382,480
ocaml/main_native.exe/regalloc/cfg/cfg_irc,0.049,65,0,8260,382,480
tools/flambda_backend_objinfo.exe/regalloc/cfg/cfg_irc,0.118,219,0,13792,1126,1171
tools/merge_archives.exe/regalloc/cfg/cfg_irc,0.114,219,0,13792,1126,1171
tools/generate_cached_generic_functions.exe/regalloc/cfg/cfg_irc,0.122,219,0,13792,1126,1171
flambda_backend_main_native.exe/regalloc/cfg/cfg_irc,0.231,586,0,23772,2462,2519
ocaml/otherlibs/dynlink/pprintast.ml/generate/compile_phrases/regalloc/cfg/cfg_irc,00.196,0,0,32480,1511,1370
ocaml/ocamldoc/odoc_native.exe/regalloc/cfg/cfg_irc,0.053,65,0,8319,385,482
native_toplevel/opttopstart.exe/regalloc/cfg/cfg_irc,0.228,586,0,23772,2462,2519
